#iform,regsize,mask,Throughput,Latency
VPERMB_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512,512,no,1.0,3.0
VPERMB_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512,512,yes,1.0,
VPERMD_YMMqq_YMMqq_MEMqq,256,no,1.0,10.0
VPERMD_YMMqq_YMMqq_YMMqq,256,no,1.0,3.0
VPERMD_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512,256,no,1.0,10.0
VPERMD_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512,256,yes,1.0,10.0
VPERMD_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512,256,no,1.0,3.0
VPERMD_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512,256,yes,1.0,3.0
VPERMD_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512,512,no,1.0,10.0
VPERMD_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512,512,yes,1.0,10.0
VPERMD_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512,512,no,1.0,3.0
VPERMD_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512,512,yes,1.0,3.0
VPERMI2B_XMMu8_MASKmskw_XMMu8_MEMu8_AVX512,128,no,2.0,
VPERMI2B_XMMu8_MASKmskw_XMMu8_MEMu8_AVX512,128,yes,2.0,
VPERMI2B_XMMu8_MASKmskw_XMMu8_XMMu8_AVX512,128,no,2.0,
VPERMI2B_XMMu8_MASKmskw_XMMu8_XMMu8_AVX512,128,yes,2.0,
VPERMI2B_YMMu8_MASKmskw_YMMu8_MEMu8_AVX512,256,no,2.0,
VPERMI2B_YMMu8_MASKmskw_YMMu8_MEMu8_AVX512,256,yes,2.0,
VPERMI2B_YMMu8_MASKmskw_YMMu8_YMMu8_AVX512,256,no,2.0,
VPERMI2B_YMMu8_MASKmskw_YMMu8_YMMu8_AVX512,256,yes,2.0,
VPERMI2B_ZMMu8_MASKmskw_ZMMu8_MEMu8_AVX512,512,no,2.0,
VPERMI2B_ZMMu8_MASKmskw_ZMMu8_MEMu8_AVX512,512,yes,2.0,
VPERMI2B_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512,512,no,2.0,
VPERMI2B_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512,512,yes,2.0,
VPERMI2D_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512,128,no,1.0,9.0
VPERMI2D_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512,128,yes,1.0,9.0
VPERMI2D_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512,128,no,1.0,3.0
VPERMI2D_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512,128,yes,1.0,3.0
VPERMI2D_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512,256,no,1.0,10.0
VPERMI2D_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512,256,yes,1.0,10.0
VPERMI2D_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512,256,no,1.0,3.0
VPERMI2D_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512,256,yes,1.0,3.0
VPERMI2D_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512,512,no,1.0,10.0
VPERMI2D_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512,512,yes,1.0,10.0
VPERMI2D_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512,512,no,1.0,3.0
VPERMI2D_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512,512,yes,1.0,3.0
VPERMI2PD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512,128,no,1.0,9.0
VPERMI2PD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512,128,yes,1.0,9.0
VPERMI2PD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512,128,no,1.0,3.0
VPERMI2PD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512,128,yes,1.0,3.0
VPERMI2PD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512,256,no,1.0,10.0
VPERMI2PD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512,256,yes,1.0,10.0
VPERMI2PD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512,256,no,1.0,3.0
VPERMI2PD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512,256,yes,1.0,3.0
VPERMI2PD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512,512,no,1.0,10.0
VPERMI2PD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512,512,yes,1.0,10.0
VPERMI2PD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512,512,no,1.0,3.0
VPERMI2PD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512,512,yes,1.0,3.0
VPERMI2PS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512,128,no,1.0,9.0
VPERMI2PS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512,128,yes,1.0,9.0
VPERMI2PS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,no,1.0,3.0
VPERMI2PS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,yes,1.0,3.0
VPERMI2PS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512,256,no,1.0,10.0
VPERMI2PS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512,256,yes,1.0,10.0
VPERMI2PS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512,256,no,1.0,3.0
VPERMI2PS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512,256,yes,1.0,3.0
VPERMI2PS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512,512,no,1.0,10.0
VPERMI2PS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512,512,yes,1.0,10.0
VPERMI2PS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512,512,no,1.0,3.0
VPERMI2PS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512,512,yes,1.0,3.0
VPERMI2Q_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512,128,no,1.0,9.0
VPERMI2Q_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512,128,yes,1.0,9.0
VPERMI2Q_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512,128,no,1.0,3.0
VPERMI2Q_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512,128,yes,1.0,3.0
VPERMI2Q_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512,256,no,1.0,10.0
VPERMI2Q_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512,256,yes,1.0,10.0
VPERMI2Q_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512,256,no,1.0,3.0
VPERMI2Q_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512,256,yes,1.0,3.0
VPERMI2Q_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512,512,no,1.0,10.0
VPERMI2Q_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512,512,yes,1.0,10.0
VPERMI2Q_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512,512,no,1.0,3.0
VPERMI2Q_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512,512,yes,1.0,3.0
VPERMI2W_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512,128,no,2.0,
VPERMI2W_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512,128,yes,2.0,
VPERMI2W_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512,128,no,2.0,7.0
VPERMI2W_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512,128,yes,2.0,
VPERMI2W_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512,256,no,2.0,
VPERMI2W_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512,256,yes,2.0,
VPERMI2W_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512,256,no,2.0,7.0
VPERMI2W_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512,256,yes,2.0,
VPERMI2W_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512,512,no,2.0,14.0
VPERMI2W_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512,512,yes,2.0,
VPERMI2W_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512,512,no,2.0,7.0
VPERMI2W_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512,512,yes,2.0,
VPERMILPD_XMMdq_XMMdq_IMMb,128,no,,1.0
VPERMILPD_XMMdq_XMMdq_XMMdq,128,no,,1.0
VPERMILPD_XMMf64_MASKmskw_MEMf64_IMM8_AVX512,128,yes,1.0,
VPERMILPD_XMMf64_MASKmskw_XMMf64_IMM8_AVX512,128,no,,1.0
VPERMILPD_XMMf64_MASKmskw_XMMf64_IMM8_AVX512,128,yes,1.0,1.0
VPERMILPD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512,128,yes,1.0,
VPERMILPD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512,128,no,,1.0
VPERMILPD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512,128,yes,1.0,1.0
VPERMILPD_YMMf64_MASKmskw_MEMf64_IMM8_AVX512,256,no,,8.0
VPERMILPD_YMMf64_MASKmskw_MEMf64_IMM8_AVX512,256,yes,1.0,8.0
VPERMILPD_YMMf64_MASKmskw_YMMf64_IMM8_AVX512,256,no,,1.0
VPERMILPD_YMMf64_MASKmskw_YMMf64_IMM8_AVX512,256,yes,1.0,1.0
VPERMILPD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512,256,no,,8.0
VPERMILPD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512,256,yes,1.0,8.0
VPERMILPD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512,256,no,,1.0
VPERMILPD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512,256,yes,1.0,1.0
VPERMILPD_YMMqq_MEMqq_IMMb,256,no,,8.0
VPERMILPD_YMMqq_YMMqq_IMMb,256,no,,1.0
VPERMILPD_YMMqq_YMMqq_MEMqq,256,no,,8.0
VPERMILPD_YMMqq_YMMqq_YMMqq,256,no,,1.0
VPERMILPD_ZMMf64_MASKmskw_MEMf64_IMM8_AVX512,512,no,1.0,8.0
VPERMILPD_ZMMf64_MASKmskw_MEMf64_IMM8_AVX512,512,yes,1.0,8.0
VPERMILPD_ZMMf64_MASKmskw_ZMMf64_IMM8_AVX512,512,no,1.0,1.0
VPERMILPD_ZMMf64_MASKmskw_ZMMf64_IMM8_AVX512,512,yes,1.0,1.0
VPERMILPD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512,512,no,1.0,8.0
VPERMILPD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512,512,yes,1.0,8.0
VPERMILPD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512,512,no,1.0,1.0
VPERMILPD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512,512,yes,1.0,1.0
VPERMILPS_XMMdq_XMMdq_IMMb,128,no,,1.0
VPERMILPS_XMMdq_XMMdq_XMMdq,128,no,,1.0
VPERMILPS_XMMf32_MASKmskw_MEMf32_IMM8_AVX512,128,yes,1.0,
VPERMILPS_XMMf32_MASKmskw_XMMf32_IMM8_AVX512,128,no,,1.0
VPERMILPS_XMMf32_MASKmskw_XMMf32_IMM8_AVX512,128,yes,1.0,1.0
VPERMILPS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512,128,yes,1.0,
VPERMILPS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,no,,1.0
VPERMILPS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,yes,1.0,1.0
VPERMILPS_YMMf32_MASKmskw_MEMf32_IMM8_AVX512,256,no,1.0,8.0
VPERMILPS_YMMf32_MASKmskw_MEMf32_IMM8_AVX512,256,yes,1.0,8.0
VPERMILPS_YMMf32_MASKmskw_YMMf32_IMM8_AVX512,256,no,,1.0
VPERMILPS_YMMf32_MASKmskw_YMMf32_IMM8_AVX512,256,yes,1.0,1.0
VPERMILPS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512,256,no,,8.0
VPERMILPS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512,256,yes,1.0,8.0
VPERMILPS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512,256,no,,1.0
VPERMILPS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512,256,yes,1.0,1.0
VPERMILPS_YMMqq_MEMqq_IMMb,256,no,1.0,8.0
VPERMILPS_YMMqq_YMMqq_IMMb,256,no,,1.0
VPERMILPS_YMMqq_YMMqq_MEMqq,256,no,,8.0
VPERMILPS_YMMqq_YMMqq_YMMqq,256,no,,1.0
VPERMILPS_ZMMf32_MASKmskw_MEMf32_IMM8_AVX512,512,no,1.0,8.0
VPERMILPS_ZMMf32_MASKmskw_MEMf32_IMM8_AVX512,512,yes,1.0,8.0
VPERMILPS_ZMMf32_MASKmskw_ZMMf32_IMM8_AVX512,512,no,1.0,1.0
VPERMILPS_ZMMf32_MASKmskw_ZMMf32_IMM8_AVX512,512,yes,1.0,1.0
VPERMILPS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512,512,no,1.0,8.0
VPERMILPS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512,512,yes,1.0,8.0
VPERMILPS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512,512,no,1.0,1.0
VPERMILPS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512,512,yes,1.0,1.0
VPERMPD_YMMf64_MASKmskw_MEMf64_IMM8_AVX512,256,no,1.0,10.0
VPERMPD_YMMf64_MASKmskw_MEMf64_IMM8_AVX512,256,yes,1.0,10.0
VPERMPD_YMMf64_MASKmskw_YMMf64_IMM8_AVX512,256,no,1.0,3.0
VPERMPD_YMMf64_MASKmskw_YMMf64_IMM8_AVX512,256,yes,1.0,3.0
VPERMPD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512,256,no,1.0,10.0
VPERMPD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512,256,yes,1.0,10.0
VPERMPD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512,256,no,1.0,3.0
VPERMPD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512,256,yes,1.0,3.0
VPERMPD_YMMqq_MEMqq_IMMb,256,no,1.0,10.0
VPERMPD_YMMqq_YMMqq_IMMb,256,no,1.0,3.0
VPERMPD_ZMMf64_MASKmskw_MEMf64_IMM8_AVX512,512,no,1.0,10.0
VPERMPD_ZMMf64_MASKmskw_MEMf64_IMM8_AVX512,512,yes,1.0,10.0
VPERMPD_ZMMf64_MASKmskw_ZMMf64_IMM8_AVX512,512,no,1.0,3.0
VPERMPD_ZMMf64_MASKmskw_ZMMf64_IMM8_AVX512,512,yes,1.0,3.0
VPERMPD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512,512,no,1.0,10.0
VPERMPD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512,512,yes,1.0,10.0
VPERMPD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512,512,no,1.0,3.0
VPERMPD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512,512,yes,1.0,3.0
VPERMPS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512,256,no,1.0,10.0
VPERMPS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512,256,yes,1.0,10.0
VPERMPS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512,256,no,1.0,3.0
VPERMPS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512,256,yes,1.0,3.0
VPERMPS_YMMqq_YMMqq_MEMqq,256,no,1.0,
VPERMPS_YMMqq_YMMqq_YMMqq,256,no,1.0,3.0
VPERMPS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512,512,no,1.0,10.0
VPERMPS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512,512,yes,1.0,10.0
VPERMPS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512,512,no,1.0,3.0
VPERMPS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512,512,yes,1.0,3.0
VPERMQ_YMMqq_MEMqq_IMMb,256,no,1.0,10.0
VPERMQ_YMMqq_YMMqq_IMMb,256,no,1.0,3.0
VPERMQ_YMMu64_MASKmskw_MEMu64_IMM8_AVX512,256,no,1.0,10.0
VPERMQ_YMMu64_MASKmskw_MEMu64_IMM8_AVX512,256,yes,1.0,10.0
VPERMQ_YMMu64_MASKmskw_YMMu64_IMM8_AVX512,256,no,1.0,3.0
VPERMQ_YMMu64_MASKmskw_YMMu64_IMM8_AVX512,256,yes,1.0,3.0
VPERMQ_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512,256,no,1.0,10.0
VPERMQ_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512,256,yes,1.0,10.0
VPERMQ_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512,256,no,1.0,3.0
VPERMQ_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512,256,yes,1.0,3.0
VPERMQ_ZMMu64_MASKmskw_MEMu64_IMM8_AVX512,512,no,1.0,10.0
VPERMQ_ZMMu64_MASKmskw_MEMu64_IMM8_AVX512,512,yes,1.0,10.0
VPERMQ_ZMMu64_MASKmskw_ZMMu64_IMM8_AVX512,512,no,1.0,3.0
VPERMQ_ZMMu64_MASKmskw_ZMMu64_IMM8_AVX512,512,yes,1.0,3.0
VPERMQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512,512,no,1.0,10.0
VPERMQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512,512,yes,1.0,10.0
VPERMQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512,512,no,1.0,3.0
VPERMQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512,512,yes,1.0,3.0
VPERMT2B_XMMu8_MASKmskw_XMMu8_MEMu8_AVX512,128,no,2.0,
VPERMT2B_XMMu8_MASKmskw_XMMu8_MEMu8_AVX512,128,yes,2.0,
VPERMT2B_XMMu8_MASKmskw_XMMu8_XMMu8_AVX512,128,no,2.0,
VPERMT2B_XMMu8_MASKmskw_XMMu8_XMMu8_AVX512,128,yes,2.0,
VPERMT2B_YMMu8_MASKmskw_YMMu8_MEMu8_AVX512,256,no,2.0,
VPERMT2B_YMMu8_MASKmskw_YMMu8_MEMu8_AVX512,256,yes,2.0,
VPERMT2B_YMMu8_MASKmskw_YMMu8_YMMu8_AVX512,256,no,2.0,
VPERMT2B_YMMu8_MASKmskw_YMMu8_YMMu8_AVX512,256,yes,2.0,
VPERMT2B_ZMMu8_MASKmskw_ZMMu8_MEMu8_AVX512,512,no,2.0,
VPERMT2B_ZMMu8_MASKmskw_ZMMu8_MEMu8_AVX512,512,yes,2.0,
VPERMT2B_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512,512,no,2.0,
VPERMT2B_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512,512,yes,2.0,
VPERMT2D_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512,128,no,1.0,9.0
VPERMT2D_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512,128,yes,1.0,9.0
VPERMT2D_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512,128,no,1.0,3.0
VPERMT2D_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512,128,yes,1.0,3.0
VPERMT2D_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512,256,no,1.0,10.0
VPERMT2D_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512,256,yes,1.0,10.0
VPERMT2D_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512,256,no,1.0,3.0
VPERMT2D_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512,256,yes,1.0,3.0
VPERMT2D_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512,512,no,1.0,10.0
VPERMT2D_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512,512,yes,1.0,10.0
VPERMT2D_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512,512,no,1.0,3.0
VPERMT2D_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512,512,yes,1.0,3.0
VPERMT2PD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512,128,no,1.0,9.0
VPERMT2PD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512,128,yes,1.0,9.0
VPERMT2PD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512,128,no,1.0,3.0
VPERMT2PD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512,128,yes,1.0,3.0
VPERMT2PD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512,256,no,1.0,10.0
VPERMT2PD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512,256,yes,1.0,10.0
VPERMT2PD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512,256,no,1.0,3.0
VPERMT2PD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512,256,yes,1.0,3.0
VPERMT2PD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512,512,no,1.0,10.0
VPERMT2PD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512,512,yes,1.0,10.0
VPERMT2PD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512,512,no,1.0,3.0
VPERMT2PD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512,512,yes,1.0,3.0
VPERMT2PS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512,128,no,1.0,9.0
VPERMT2PS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512,128,yes,1.0,9.0
VPERMT2PS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,no,1.0,3.0
VPERMT2PS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,yes,1.0,3.0
VPERMT2PS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512,256,no,1.0,10.0
VPERMT2PS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512,256,yes,1.0,10.0
VPERMT2PS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512,256,no,1.0,3.0
VPERMT2PS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512,256,yes,1.0,3.0
VPERMT2PS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512,512,no,1.0,10.0
VPERMT2PS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512,512,yes,1.0,10.0
VPERMT2PS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512,512,no,1.0,3.0
VPERMT2PS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512,512,yes,1.0,3.0
VPERMT2Q_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512,128,no,1.0,9.0
VPERMT2Q_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512,128,yes,1.0,9.0
VPERMT2Q_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512,128,no,1.0,3.0
VPERMT2Q_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512,128,yes,1.0,3.0
VPERMT2Q_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512,256,no,1.0,10.0
VPERMT2Q_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512,256,yes,1.0,10.0
VPERMT2Q_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512,256,no,1.0,3.0
VPERMT2Q_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512,256,yes,1.0,3.0
VPERMT2Q_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512,512,no,1.0,10.0
VPERMT2Q_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512,512,yes,1.0,10.0
VPERMT2Q_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512,512,no,1.0,3.0
VPERMT2Q_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512,512,yes,1.0,3.0
VPERMT2W_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512,128,no,2.0,
VPERMT2W_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512,128,yes,2.0,
VPERMT2W_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512,128,no,2.0,
VPERMT2W_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512,128,yes,2.0,
VPERMT2W_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512,256,no,2.0,
VPERMT2W_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512,256,yes,2.0,
VPERMT2W_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512,256,no,2.0,
VPERMT2W_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512,256,yes,2.0,
VPERMT2W_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512,512,no,2.0,
VPERMT2W_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512,512,yes,2.0,
VPERMT2W_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512,512,no,2.0,
VPERMT2W_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512,512,yes,2.0,
VPERMW_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512,128,no,1.0,
VPERMW_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512,128,yes,1.0,
VPERMW_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512,128,no,1.0,4.0
VPERMW_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512,128,yes,1.0,
VPERMW_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512,256,no,1.0,
VPERMW_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512,256,yes,1.0,
VPERMW_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512,256,no,1.0,4.0
VPERMW_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512,256,yes,1.0,
VPERMW_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512,512,no,1.0,
VPERMW_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512,512,yes,1.0,
VPERMW_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512,512,no,1.0,4.0
VPERMW_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512,512,yes,1.0,
VPEXPANDB_XMMu8_MASKmskw_MEMu8_AVX512,128,no,,9.0
VPEXPANDB_XMMu8_MASKmskw_XMMu8_AVX512,128,no,,3.0
VPEXPANDB_YMMu8_MASKmskw_MEMu8_AVX512,256,no,,10.0
VPEXPANDB_YMMu8_MASKmskw_YMMu8_AVX512,256,no,,3.0
VPEXPANDB_ZMMu8_MASKmskw_ZMMu8_AVX512,512,no,,3.0
VPEXPANDD_XMMu32_MASKmskw_MEMu32_AVX512,128,no,2.0,
VPEXPANDD_XMMu32_MASKmskw_MEMu32_AVX512,128,yes,2.0,
VPEXPANDD_XMMu32_MASKmskw_XMMu32_AVX512,128,no,2.0,
VPEXPANDD_XMMu32_MASKmskw_XMMu32_AVX512,128,yes,2.0,
VPEXPANDD_YMMu32_MASKmskw_MEMu32_AVX512,256,no,2.0,
VPEXPANDD_YMMu32_MASKmskw_MEMu32_AVX512,256,yes,2.0,
VPEXPANDD_YMMu32_MASKmskw_YMMu32_AVX512,256,no,2.0,
VPEXPANDD_YMMu32_MASKmskw_YMMu32_AVX512,256,yes,2.0,
VPEXPANDD_ZMMu32_MASKmskw_MEMu32_AVX512,512,no,2.0,
VPEXPANDD_ZMMu32_MASKmskw_MEMu32_AVX512,512,yes,2.0,
VPEXPANDD_ZMMu32_MASKmskw_ZMMu32_AVX512,512,no,2.0,
