AAA		8086	AAA 	ASCII Adjust After Addition	AAA.html
VPCMPEQW	YMM,YMM,YMM/M256	FUTURE,AVX2	VPCMPEQW YMM, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPCMPEQW	K{K},XMM,XMM/M128	AVX512VL,AVX512BW,FUTURE	VPCMPEQW K{K}, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPCMPEQW	K{K},YMM,YMM/M256	AVX512VL,AVX512BW,FUTURE	VPCMPEQW K{K}, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPCMPEQW	K{K},ZMM,ZMM/M512	AVX512BW,FUTURE	VPCMPEQW K{K}, zmm, zmm/m512	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPCMPEQD	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPCMPEQD XMM, XMM, XMM/M128	Compare Equal Int32 Vectors and Set Vector Mask	
VPCMPEQD	YMM,YMM,YMM/M256	FUTURE,AVX2	VPCMPEQD YMM, YMM, YMM/m256	Compare Equal Int32 Vectors and Set Vector Mask	
VPCMPEQD	K{K},XMM,XMM/M128/M32BCST	AVX512VL,AVX512,FUTURE	VPCMPEQD K{K}, XMM, XMM/M128/M32BCST	Compare Equal Int32 Vectors and Set Vector Mask	
VPCMPEQD	K{K},YMM,YMM/M256/M32BCST	AVX512VL,AVX512,FUTURE	VPCMPEQD K{K}, YMM, YMM/m256/M32BCST	Compare Equal Int32 Vectors and Set Vector Mask	
VPCMPEQD	K{K},ZMM,ZMM/M512/M32BCST	AVX512,FUTURE	VPCMPEQD K{K}, zmm, zmm/m512/M32BCST	Compare Equal Int32 Vectors and Set Vector Mask	
VPCMPEQQ	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPCMPEQQ XMM, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512	
VPCMPEQQ	YMM,YMM,YMM/M256	FUTURE,AVX2	VPCMPEQQ YMM, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512	
VPCMPEQQ	K{K},XMM,XMM/M128/M64BCST	AVX512VL,AVX512,FUTURE	VPCMPEQQ K{K}, XMM, XMM/M128/M32BCST	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512	
VPCMPEQQ	K{K},YMM,YMM/M256/M64BCST	AVX512VL,AVX512,FUTURE	VPCMPEQQ K{K}, YMM, YMM/m256/M32BCST	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512	
VPCMPEQQ	K{K},ZMM,ZMM/M512/M64BCST	AVX512,FUTURE	VPCMPEQQ K{K}, zmm, zmm/m512/M32BCST	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512	
VPCMPGTB	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPCMPGTB XMM, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPCMPGTB	YMM,YMM,YMM/M256	FUTURE,AVX2	VPCMPGTB YMM, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPCMPGTB	K{K},XMM,XMM/M128	AVX512VL,AVX512BW,FUTURE	VPCMPGTB K{K}, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPCMPGTB	K{K},YMM,YMM/M256	AVX512VL,AVX512BW,FUTURE	VPCMPGTB K{K}, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPCMPGTB	K{K},ZMM,ZMM/M512	AVX512BW,FUTURE	VPCMPGTB K{K}, zmm, zmm/m512	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPCMPGTW	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPCMPGTW XMM, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPCMPGTW	YMM,YMM,YMM/M256	FUTURE,AVX2	VPCMPGTW YMM, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPCMPGTW	K{K},XMM,XMM/M128	AVX512VL,AVX512BW,FUTURE	VPCMPGTW K{K}, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPCMPGTW	K{K},YMM,YMM/M256	AVX512VL,AVX512BW,FUTURE	VPCMPGTW K{K}, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPCMPGTW	K{K},ZMM,ZMM/M512	AVX512BW,FUTURE	VPCMPGTW K{K}, zmm, zmm/m512	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPCMPGTD	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPCMPGTD XMM, XMM, XMM/M128	Compare Greater Than Int32 Vectors and Set Vector Mask	
VPCMPGTD	YMM,YMM,YMM/M256	FUTURE,AVX2	VPCMPGTD YMM, YMM, YMM/m256	Compare Greater Than Int32 Vectors and Set Vector Mask	
VPCMPGTD	K{K},XMM,XMM/M128/M32BCST	AVX512VL,AVX512,FUTURE	VPCMPGTD K{K}, XMM, XMM/M128/M32BCST	Compare Greater Than Int32 Vectors and Set Vector Mask	
VPCMPGTD	K{K},YMM,YMM/M256/M32BCST	AVX512VL,AVX512,FUTURE	VPCMPGTD K{K}, YMM, YMM/m256/M32BCST	Compare Greater Than Int32 Vectors and Set Vector Mask	
VPCMPGTD	K{K},ZMM,ZMM/M512/M32BCST	AVX512,FUTURE	VPCMPGTD K{K}, zmm, zmm/m512/M32BCST	Compare Greater Than Int32 Vectors and Set Vector Mask	
VPCMPGTQ	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPCMPGTQ XMM, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512	
VPCMPGTQ	YMM,YMM,YMM/M256	FUTURE,AVX2	VPCMPGTQ YMM, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512	
VPCMPGTQ	K{K},XMM,XMM/M128/M64BCST	AVX512VL,AVX512,FUTURE	VPCMPGTQ K{K}, XMM, XMM/M128/M32BCST	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512	
VPCMPGTQ	K{K},YMM,YMM/M256/M64BCST	AVX512VL,AVX512,FUTURE	VPCMPGTQ K{K}, YMM, YMM/m256/M32BCST	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512	
VPCMPGTQ	K{K},ZMM,ZMM/M512/M64BCST	AVX512,FUTURE	VPCMPGTQ K{K}, zmm, zmm/m512/M32BCST	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512	
VPERMILPD	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPERMILPD XMM, XMM, XMM/M128	Permute Double-Precision Floating-Point Values	VPERMILPD.html
VPERMILPD	YMM,YMM,YMM/M256	AVX,SANDYBRIDGE	VPERMILPD YMM, YMM, YMM/m256	Permute Double-Precision Floating-Point Values	VPERMILPD.html
VPERMILPD	XMM,XMM/M128,IMM8	AVX,SANDYBRIDGE	VPERMILPD XMM, XMM/M128, IMM8	Permute Double-Precision Floating-Point Values	VPERMILPD.html
VPERMILPD	YMM,YMM/M256,IMM8	AVX,SANDYBRIDGE	VPERMILPD YMM, YMM/m256, IMM8	Permute Double-Precision Floating-Point Values	VPERMILPD.html
VPERMILPD	XMM{K}{Z},XMM/M128/M64BCST,IMM8	AVX512VL,AVX512,FUTURE	VPERMILPD XMM{K}{Z}, XMM/M128/M32BCST, IMM8	Permute Double-Precision Floating-Point Values	VPERMILPD.html
VPERMILPD	YMM{K}{Z},YMM/M256/M64BCST,IMM8	AVX512VL,AVX512,FUTURE	VPERMILPD YMM{K}{Z}, YMM/m256/M32BCST, IMM8	Permute Double-Precision Floating-Point Values	VPERMILPD.html
VPERMILPD	ZMM{K}{Z},ZMM/M512/M64BCST,IMM8	AVX512,FUTURE	VPERMILPD zmm{K}{Z}, zmm/m512/M32BCST, IMM8	Permute Double-Precision Floating-Point Values	VPERMILPD.html
VPERMILPD	XMM{K}{Z},XMM,XMM/M128/M64BCST	AVX512VL,AVX512,FUTURE	VPERMILPD XMM{K}{Z}, XMM, XMM/M128/M32BCST	Permute Double-Precision Floating-Point Values	VPERMILPD.html
VPERMILPD	YMM{K}{Z},YMM,YMM/M256/M64BCST	AVX512VL,AVX512,FUTURE	VPERMILPD YMM{K}{Z}, YMM, YMM/m256/M32BCST	Permute Double-Precision Floating-Point Values	VPERMILPD.html
VPERMILPD	ZMM{K}{Z},ZMM,ZMM/M512/M64BCST	AVX512,FUTURE	VPERMILPD zmm{K}{Z}, zmm, zmm/m512/M32BCST	Permute Double-Precision Floating-Point Values	VPERMILPD.html
VPERMILPS	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPERMILPS XMM, XMM, XMM/M128	Permute Single-Precision Floating-Point Values	VPERMILPS.html
VPERMILPS	YMM,YMM,YMM/M256	AVX,SANDYBRIDGE	VPERMILPS YMM, YMM, YMM/m256	Permute Single-Precision Floating-Point Values	VPERMILPS.html
VPERMILPS	XMM,XMM/M128,IMM8	AVX,SANDYBRIDGE	VPERMILPS XMM, XMM/M128, IMM8	Permute Single-Precision Floating-Point Values	VPERMILPS.html
VPERMILPS	YMM,YMM/M256,IMM8	AVX,SANDYBRIDGE	VPERMILPS YMM, YMM/m256, IMM8	Permute Single-Precision Floating-Point Values	VPERMILPS.html
VPERMILPS	XMM{K}{Z},XMM/M128/M32BCST,IMM8	AVX512VL,AVX512,FUTURE	VPERMILPS XMM{K}{Z}, XMM/M128/M32BCST, IMM8	Permute Single-Precision Floating-Point Values	VPERMILPS.html
VPERMILPS	YMM{K}{Z},YMM/M256/M32BCST,IMM8	AVX512VL,AVX512,FUTURE	VPERMILPS YMM{K}{Z}, YMM/m256/M32BCST, IMM8	Permute Single-Precision Floating-Point Values	VPERMILPS.html
VPERMILPS	ZMM{K}{Z},ZMM/M512/M32BCST,IMM8	AVX512,FUTURE	VPERMILPS zmm{K}{Z}, zmm/m512/M32BCST, IMM8	Permute Single-Precision Floating-Point Values	VPERMILPS.html
VPERMILPS	XMM{K}{Z},XMM,XMM/M128/M32BCST	AVX512VL,AVX512,FUTURE	VPERMILPS XMM{K}{Z}, XMM, XMM/M128/M32BCST	Permute Single-Precision Floating-Point Values	VPERMILPS.html
VPERMILPS	YMM{K}{Z},YMM,YMM/M256/M32BCST	AVX512VL,AVX512,FUTURE	VPERMILPS YMM{K}{Z}, YMM, YMM/m256/M32BCST	Permute Single-Precision Floating-Point Values	VPERMILPS.html
VPERMILPS	ZMM{K}{Z},ZMM,ZMM/M512/M32BCST	AVX512,FUTURE	VPERMILPS zmm{K}{Z}, zmm, zmm/m512/M32BCST	Permute Single-Precision Floating-Point Values	VPERMILPS.html
VPERM2F128	YMM,YMM,YMM/M256,IMM8	AVX,SANDYBRIDGE	VPERM2F128 YMM, YMM, YMM/m256, IMM8	Permute Floating-Point Values	VPERM2F128.html
VPEXTRB	R64,XMM,IMM8	AVX,SANDYBRIDGE,LONG	VPEXTRB r64, XMM, IMM8	Extract Byte/Dword/Qword	PEXTRB:PEXTRD:PEXTRQ.html
VPEXTRB	R32,XMM,IMM8	AVX,SANDYBRIDGE	VPEXTRB R32, XMM, IMM8	Extract Byte/Dword/Qword	PEXTRB:PEXTRD:PEXTRQ.html
VPEXTRB	M8,XMM,IMM8	AVX,SANDYBRIDGE	VPEXTRB M8, XMM, IMM8	Extract Byte/Dword/Qword	PEXTRB:PEXTRD:PEXTRQ.html
VPEXTRB	R8,XMM,IMM8	AVX512BW,FUTURE	VPEXTRB R8, XMM, IMM8	Extract Byte/Dword/Qword	PEXTRB:PEXTRD:PEXTRQ.html
VPEXTRB	R16,XMM,IMM8	AVX512BW,FUTURE	VPEXTRB R16, XMM, IMM8	Extract Byte/Dword/Qword	PEXTRB:PEXTRD:PEXTRQ.html
VPEXTRB	R32,XMM,IMM8	AVX512BW,FUTURE	VPEXTRB R32, XMM, IMM8	Extract Byte/Dword/Qword	PEXTRB:PEXTRD:PEXTRQ.html
VPEXTRB	R64,XMM,IMM8	AVX512BW,FUTURE	VPEXTRB r64, XMM, IMM8	Extract Byte/Dword/Qword	PEXTRB:PEXTRD:PEXTRQ.html
VPEXTRB	M8,XMM,IMM8	AVX512BW,FUTURE	VPEXTRB M8, XMM, IMM8	Extract Byte/Dword/Qword	PEXTRB:PEXTRD:PEXTRQ.html
VPEXTRW	R64,XMM,IMM8	AVX,SANDYBRIDGE,LONG	VPEXTRW r64, XMM, IMM8	Extract Word	PEXTRW.html
VPEXTRW	R32,XMM,IMM8	AVX,SANDYBRIDGE	VPEXTRW R32, XMM, IMM8	Extract Word	PEXTRW.html
VPEXTRW	R64,XMM,IMM8	AVX,SANDYBRIDGE,LONG	VPEXTRW r64, XMM, IMM8	Extract Word	PEXTRW.html
VPEXTRW	R32,XMM,IMM8	AVX,SANDYBRIDGE	VPEXTRW R32, XMM, IMM8	Extract Word	PEXTRW.html
VPEXTRW	M16,XMM,IMM8	AVX,SANDYBRIDGE	VPEXTRW M16, XMM, IMM8	Extract Word	PEXTRW.html
VPEXTRW	R16,XMM,IMM8	AVX512BW,FUTURE	VPEXTRW R16, XMM, IMM8	Extract Word	PEXTRW.html
VPEXTRW	R32,XMM,IMM8	AVX512BW,FUTURE	VPEXTRW R32, XMM, IMM8	Extract Word	PEXTRW.html
VPEXTRW	R64,XMM,IMM8	AVX512BW,FUTURE	VPEXTRW r64, XMM, IMM8	Extract Word	PEXTRW.html
VPEXTRW	M16,XMM,IMM8	AVX512BW,FUTURE	VPEXTRW M16, XMM, IMM8	Extract Word	PEXTRW.html
VPEXTRW	R16,XMM,IMM8	AVX512BW,FUTURE	VPEXTRW R16, XMM, IMM8	Extract Word	PEXTRW.html
VPEXTRW	R32,XMM,IMM8	AVX512BW,FUTURE	VPEXTRW R32, XMM, IMM8	Extract Word	PEXTRW.html
VPEXTRW	R64,XMM,IMM8	AVX512BW,FUTURE	VPEXTRW r64, XMM, IMM8	Extract Word	PEXTRW.html
VPEXTRD	R64,XMM,IMM8	AVX,SANDYBRIDGE,LONG	VPEXTRD r64, XMM, IMM8	Extract Byte/Dword/Qword	PEXTRB:PEXTRD:PEXTRQ.html
VPEXTRD	R/M32,XMM,IMM8	AVX,SANDYBRIDGE	VPEXTRD R/M32, XMM, IMM8	Extract Byte/Dword/Qword	PEXTRB:PEXTRD:PEXTRQ.html
VPEXTRD	R/M32,XMM,IMM8	AVX512DQ,FUTURE	VPEXTRD R/M32, XMM, IMM8	Extract Byte/Dword/Qword	PEXTRB:PEXTRD:PEXTRQ.html
VPEXTRQ	R/M64,XMM,IMM8	AVX,SANDYBRIDGE,LONG	VPEXTRQ r/m64, XMM, IMM8	Extract Byte/Dword/Qword	PEXTRB:PEXTRD:PEXTRQ.html
VPEXTRQ	R/M64,XMM,IMM8	AVX512DQ,FUTURE	VPEXTRQ r/m64, XMM, IMM8	Extract Byte/Dword/Qword	PEXTRB:PEXTRD:PEXTRQ.html
VPHADDW	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPHADDW XMM, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2	
VPHADDW	YMM,YMM,YMM/M256	FUTURE,AVX2	VPHADDW YMM, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2	
VPHADDD	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPHADDD XMM, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2	
VPHADDD	YMM,YMM,YMM/M256	FUTURE,AVX2	VPHADDD YMM, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2	
VPHADDSW	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPHADDSW XMM, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2	
VPHADDSW	YMM,YMM,YMM/M256	FUTURE,AVX2	VPHADDSW YMM, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2	
VPHMINPOSUW	XMM,XMM/M128	AVX,SANDYBRIDGE	VPHMINPOSUW XMM, XMM/M128	TODO: AVX,SANDYBRIDGE	
VPHSUBW	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPHSUBW XMM, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2	
VPHSUBW	YMM,YMM,YMM/M256	FUTURE,AVX2	VPHSUBW YMM, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2	
VPHSUBD	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPHSUBD XMM, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2	
VPHSUBD	YMM,YMM,YMM/M256	FUTURE,AVX2	VPHSUBD YMM, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2	
VPHSUBSW	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPHSUBSW XMM, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2	
VPHSUBSW	YMM,YMM,YMM/M256	FUTURE,AVX2	VPHSUBSW YMM, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2	
VPINSRB	XMM,XMM,M8,IMM8	AVX,SANDYBRIDGE	VPINSRB XMM, XMM, M8, IMM8	TODO: AVX,SANDYBRIDGE,AVX512BW,FUTURE	
VPINSRB	XMM,XMM,R/M8,IMM8	AVX,SANDYBRIDGE	VPINSRB XMM, XMM, r/m8, IMM8	TODO: AVX,SANDYBRIDGE,AVX512BW,FUTURE	
VPINSRB	XMM,XMM,R32,IMM8	AVX,SANDYBRIDGE	VPINSRB XMM, XMM, R32, IMM8	TODO: AVX,SANDYBRIDGE,AVX512BW,FUTURE	
VPINSRB	XMM,XMM,R32,IMM8	AVX512BW,FUTURE	VPINSRB XMM, XMM, R32, IMM8	TODO: AVX,SANDYBRIDGE,AVX512BW,FUTURE	
VPINSRB	XMM,XMM,M8,IMM8	AVX512BW,FUTURE	VPINSRB XMM, XMM, M8, IMM8	TODO: AVX,SANDYBRIDGE,AVX512BW,FUTURE	
VPINSRW	XMM,XMM,M16,IMM8	AVX,SANDYBRIDGE	VPINSRW XMM, XMM, M16, IMM8	TODO: AVX,SANDYBRIDGE,AVX512BW,FUTURE	
VPINSRW	XMM,XMM,R/M16,IMM8	AVX,SANDYBRIDGE	VPINSRW XMM, XMM, r/m16, IMM8	TODO: AVX,SANDYBRIDGE,AVX512BW,FUTURE	
VPINSRW	XMM,XMM,R32,IMM8	AVX,SANDYBRIDGE	VPINSRW XMM, XMM, R32, IMM8	TODO: AVX,SANDYBRIDGE,AVX512BW,FUTURE	
VPINSRW	XMM,XMM,R32,IMM8	AVX512BW,FUTURE	VPINSRW XMM, XMM, R32, IMM8	TODO: AVX,SANDYBRIDGE,AVX512BW,FUTURE	
VPINSRW	XMM,XMM,M16,IMM8	AVX512BW,FUTURE	VPINSRW XMM, XMM, M16, IMM8	TODO: AVX,SANDYBRIDGE,AVX512BW,FUTURE	
VPINSRD	XMM,XMM,M32,IMM8	AVX,SANDYBRIDGE	VPINSRD XMM, XMM, M32, IMM8	TODO: AVX,SANDYBRIDGE,AVX512DQ,FUTURE	
VPINSRD	XMM,XMM,R/M32,IMM8	AVX,SANDYBRIDGE	VPINSRD XMM, XMM, R/M32, IMM8	TODO: AVX,SANDYBRIDGE,AVX512DQ,FUTURE	
VPINSRD	XMM,XMM,R/M32,IMM8	AVX512DQ,FUTURE	VPINSRD XMM, XMM, R/M32, IMM8	TODO: AVX,SANDYBRIDGE,AVX512DQ,FUTURE	
VPINSRQ	XMM,XMM,M64,IMM8	AVX,SANDYBRIDGE,LONG	VPINSRQ XMM, XMM, M64, IMM8	TODO: AVX,SANDYBRIDGE,LONG,AVX512DQ,FUTURE	
VPINSRQ	XMM,XMM,R/M64,IMM8	AVX,SANDYBRIDGE,LONG	VPINSRQ XMM, XMM, r/m64, IMM8	TODO: AVX,SANDYBRIDGE,LONG,AVX512DQ,FUTURE	
VPINSRQ	XMM,XMM,R/M64,IMM8	AVX512DQ,FUTURE	VPINSRQ XMM, XMM, r/m64, IMM8	TODO: AVX,SANDYBRIDGE,LONG,AVX512DQ,FUTURE	
VPMADDWD	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPMADDWD XMM, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMADDWD	YMM,YMM,YMM/M256	FUTURE,AVX2	VPMADDWD YMM, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMADDWD	XMM{K}{Z},XMM,XMM/M128	AVX512VL,AVX512BW,FUTURE	VPMADDWD XMM{K}{Z}, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMADDWD	YMM{K}{Z},YMM,YMM/M256	AVX512VL,AVX512BW,FUTURE	VPMADDWD YMM{K}{Z}, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMADDWD	ZMM{K}{Z},ZMM,ZMM/M512	AVX512BW,FUTURE	VPMADDWD zmm{K}{Z}, zmm, zmm/m512	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMADDUBSW	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPMADDUBSW XMM, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMADDUBSW	YMM,YMM,YMM/M256	FUTURE,AVX2	VPMADDUBSW YMM, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMADDUBSW	XMM{K}{Z},XMM,XMM/M128	AVX512VL,AVX512BW,FUTURE	VPMADDUBSW XMM{K}{Z}, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMADDUBSW	YMM{K}{Z},YMM,YMM/M256	AVX512VL,AVX512BW,FUTURE	VPMADDUBSW YMM{K}{Z}, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMADDUBSW	ZMM{K}{Z},ZMM,ZMM/M512	AVX512BW,FUTURE	VPMADDUBSW zmm{K}{Z}, zmm, zmm/m512	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMAXSB	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPMAXSB XMM, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMAXSB	YMM,YMM,YMM/M256	FUTURE,AVX2	VPMAXSB YMM, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMAXSB	XMM{K}{Z},XMM,XMM/M128	AVX512VL,AVX512BW,FUTURE	VPMAXSB XMM{K}{Z}, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMAXSB	YMM{K}{Z},YMM,YMM/M256	AVX512VL,AVX512BW,FUTURE	VPMAXSB YMM{K}{Z}, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMAXSB	ZMM{K}{Z},ZMM,ZMM/M512	AVX512BW,FUTURE	VPMAXSB zmm{K}{Z}, zmm, zmm/m512	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMAXSW	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPMAXSW XMM, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMAXSW	YMM,YMM,YMM/M256	FUTURE,AVX2	VPMAXSW YMM, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMAXSW	XMM{K}{Z},XMM,XMM/M128	AVX512VL,AVX512BW,FUTURE	VPMAXSW XMM{K}{Z}, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMAXSW	YMM{K}{Z},YMM,YMM/M256	AVX512VL,AVX512BW,FUTURE	VPMAXSW YMM{K}{Z}, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMAXSW	ZMM{K}{Z},ZMM,ZMM/M512	AVX512BW,FUTURE	VPMAXSW zmm{K}{Z}, zmm, zmm/m512	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMAXSD	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPMAXSD XMM, XMM, XMM/M128	Maximum of Int32 Vectors	
VPMAXSD	YMM,YMM,YMM/M256	FUTURE,AVX2	VPMAXSD YMM, YMM, YMM/m256	Maximum of Int32 Vectors	
VPMAXSD	XMM{K}{Z},XMM,XMM/M128/M32BCST	AVX512VL,AVX512,FUTURE	VPMAXSD XMM{K}{Z}, XMM, XMM/M128/M32BCST	Maximum of Int32 Vectors	
VPMAXSD	YMM{K}{Z},YMM,YMM/M256/M32BCST	AVX512VL,AVX512,FUTURE	VPMAXSD YMM{K}{Z}, YMM, YMM/m256/M32BCST	Maximum of Int32 Vectors	
VPMAXSD	ZMM{K}{Z},ZMM,ZMM/M512/M32BCST	AVX512,FUTURE	VPMAXSD zmm{K}{Z}, zmm, zmm/m512/M32BCST	Maximum of Int32 Vectors	
VPMAXUB	XMM,XMM,XMM/M128	AVX,SANDYBRIDGE	VPMAXUB XMM, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMAXUB	YMM,YMM,YMM/M256	FUTURE,AVX2	VPMAXUB YMM, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMAXUB	XMM{K}{Z},XMM,XMM/M128	AVX512VL,AVX512BW,FUTURE	VPMAXUB XMM{K}{Z}, XMM, XMM/M128	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMAXUB	YMM{K}{Z},YMM,YMM/M256	AVX512VL,AVX512BW,FUTURE	VPMAXUB YMM{K}{Z}, YMM, YMM/m256	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
VPMAXUB	ZMM{K}{Z},ZMM,ZMM/M512	AVX512BW,FUTURE	VPMAXUB zmm{K}{Z}, zmm, zmm/m512	TODO: AVX,SANDYBRIDGE,FUTURE,AVX2,AVX512VL,AVX512BW	
