;Intel Cannon Lake
;Instruction timings and µop breakdown, generated from uops.info instructions.xml (2026-03-29).
;Columns: Instruction<TAB>operands<TAB>µOps-fused<TAB>µOps-unfused<TAB>ports<TAB>latency<TAB>throughput<TAB>remark
PREFETCHW	M512	1	1	1*p23		0.50	PREFETCH_NOP
VPMOVDW	M128, YMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_256
VPMOVDW	M256, ZMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_512
VPMOVDW	M64, XMM	3	4	1*p237+1*p4+2*p5	6	2.00	AVX512F_128
VPMOVDW	XMM, K, YMM	2	2	2*p5	6	2.00	AVX512F_256
VPMOVDW	XMM, YMM	2	2	2*p5	4	2.00	AVX512F_256
VPMOVDW	YMM, ZMM	2	2	2*p5	4	2.00	AVX512F_512
VPMOVM2B	XMM, K	1	1	1*p015	3	0.38	AVX512BW_128
VPMOVM2B	ZMM, K	1	1	1*p05	3	0.50	AVX512BW_512
VPMOVM2D	YMM, K	1	1	1*p015	1	0.38	AVX512DQ_256
VPMOVM2Q	XMM, K	1	1	1*p015	1	0.38	AVX512DQ_128
VPMOVM2Q	ZMM, K	1	1	1*p05	1	0.50	AVX512DQ_512
VPMOVM2W	YMM, K	1	1	1*p015	3	0.38	AVX512BW_256
VPMOVQ2M	K, XMM	1	1	1*p0	3	1.00	AVX512DQ_128
VPMOVQ2M	K, ZMM	1	1	1*p0	3	1.00	AVX512DQ_512
VPMOVQB	M16, XMM	3	4	1*p237+1*p4+2*p5	16	2.00	AVX512F_128
VPMOVQB	M32, YMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_256
VPMOVQB	M64, ZMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_512
VPMOVQB	XMM, K, YMM	2	2	2*p5	6	2.00	AVX512F_256
VPMOVQB	XMM, XMM	2	2	2*p5	2	2.00	AVX512F_128
VPMOVQB	XMM, ZMM	2	2	2*p5	4	2.00	AVX512F_512
VPMOVQD	M128, K, YMM	2	3	1*p237+1*p4+1*p5	7	1.00	AVX512F_256
VPMOVQD	M256, K, ZMM	2	3	1*p237+1*p4+1*p5	7	1.00	AVX512F_512
VPMOVQD	M64, K, XMM	2	3	1*p237+1*p4+1*p5	5	1.00	AVX512F_128
VPMOVQD	XMM, K, XMM	1	1	1*p5	1	1.00	AVX512F_128
VPMOVQD	XMM, XMM	1	1	1*p5	1	1.00	AVX512F_128
VPMOVQD	YMM, K, ZMM	1	1	1*p5	3	1.00	AVX512F_512
VPMOVQW	M128, ZMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_512
VPMOVQW	M32, XMM	3	4	1*p237+1*p4+2*p5	6	2.00	AVX512F_128
VPMOVQW	M64, YMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_256
VPMOVQW	XMM, K, YMM	2	2	2*p5	6	2.00	AVX512F_256
VPMOVQW	XMM, XMM	2	2	2*p5	2	2.00	AVX512F_128
VPMOVQW	XMM, ZMM	2	2	2*p5	4	2.00	AVX512F_512
VPMOVSDB	M128, K, ZMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_512
VPMOVSDB	M32, K, XMM	3	4	1*p237+1*p4+2*p5	6	2.00	AVX512F_128
VPMOVSDB	M64, K, YMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_256
VPMOVSDB	XMM, K, XMM	2	2	2*p5	4	2.00	AVX512F_128
VPMOVSDB	XMM, K, ZMM	2	2	2*p5	6	2.00	AVX512F_512
VPMOVSDB	XMM, YMM	2	2	2*p5	4	2.00	AVX512F_256
VPMOVSDW	M128, YMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_256
VPMOVSDW	M256, ZMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_512
VPMOVSDW	M64, XMM	3	4	1*p237+1*p4+2*p5	6	2.00	AVX512F_128
VPMOVSDW	XMM, K, YMM	2	2	2*p5	6	2.00	AVX512F_256
VPMOVSDW	XMM, YMM	2	2	2*p5	4	2.00	AVX512F_256
VPMOVSDW	YMM, ZMM	2	2	2*p5	4	2.00	AVX512F_512
VPMOVSQB	M16, K, XMM	3	4	1*p237+1*p4+2*p5	16	2.00	AVX512F_128
VPMOVSQB	M32, K, YMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_256
VPMOVSQB	M64, K, ZMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_512
VPMOVSQB	XMM, K, XMM	2	2	2*p5	4	2.00	AVX512F_128
VPMOVSQB	XMM, K, ZMM	2	2	2*p5	6	2.00	AVX512F_512
VPMOVSQB	XMM, YMM	2	2	2*p5	4	2.00	AVX512F_256
VPMOVSQD	M128, YMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_256
VPMOVSQD	M256, ZMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_512
VPMOVSQD	M64, XMM	3	4	1*p237+1*p4+2*p5	6	2.00	AVX512F_128
VPMOVSQD	XMM, K, YMM	2	2	2*p5	4	2.00	AVX512F_256
VPMOVSQD	XMM, YMM	2	2	2*p5	4	2.00	AVX512F_256
VPMOVSQD	YMM, ZMM	2	2	2*p5	4	2.00	AVX512F_512
VPMOVSQW	M128, K, ZMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_512
VPMOVSQW	M32, K, XMM	3	4	1*p237+1*p4+2*p5	6	2.00	AVX512F_128
VPMOVSQW	M64, K, YMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_256
VPMOVSQW	XMM, K, XMM	2	2	2*p5	4	2.00	AVX512F_128
VPMOVSQW	XMM, K, ZMM	2	2	2*p5	6	2.00	AVX512F_512
VPMOVSQW	XMM, YMM	2	2	2*p5	4	2.00	AVX512F_256
VPMOVSWB	M128, YMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512BW_256
VPMOVSWB	M256, ZMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512BW_512
VPMOVSWB	M64, XMM	3	4	1*p237+1*p4+2*p5	6	2.00	AVX512BW_128
VPMOVSWB	XMM, K, YMM	2	2	2*p5	6	2.00	AVX512BW_256
VPMOVSWB	XMM, YMM	2	2	2*p5	4	2.00	AVX512BW_256
VPMOVSWB	YMM, ZMM	2	2	2*p5	4	2.00	AVX512BW_512
VPMOVSXBD	XMM, K, M32	1	2	1*p23+1*p5	1	1.00	AVX512F_128
VPMOVSXBD	YMM, K, M64	2	2	1*p23+1*p5	3	1.00	AVX512F_256
VPMOVSXBD	ZMM, K, M128	2	2	1*p23+1*p5	3	1.00	AVX512F_512
VPMOVSXBD	ZMM, M128	2	2	1*p23+1*p5		1.00	AVX512F_512
VPMOVSXBD	XMM, M32	1	2	1*p23+1*p5		1.00	AVX512F_128
VPMOVSXBD	YMM, M64	2	2	1*p23+1*p5		1.00	AVX512F_256
VPMOVSXBQ	XMM, K, M16	1	2	1*p23+1*p5	1	1.00	AVX512F_128
VPMOVSXBQ	YMM, K, M32	2	2	1*p23+1*p5	3	1.00	AVX512F_256
VPMOVSXBQ	ZMM, K, M64	2	2	1*p23+1*p5	3	1.00	AVX512F_512
VPMOVSXBQ	ZMM, M64	2	2	1*p23+1*p5		1.00	AVX512F_512
VPMOVSXBQ	XMM, M16	1	2	1*p23+1*p5		1.00	AVX512F_128
VPMOVSXBQ	YMM, M32	2	2	1*p23+1*p5		1.00	AVX512F_256
VPMOVSXBW	XMM, K, M64	1	2	1*p23+1*p5	3	1.00	AVX512BW_128
VPMOVSXBW	YMM, K, M128	2	2	1*p23+1*p5	5	1.00	AVX512BW_256
VPMOVSXBW	ZMM, K, M256	2	2	1*p23+1*p5	5	1.00	AVX512BW_512
VPMOVSXBW	ZMM, M256	2	2	1*p23+1*p5		1.00	AVX512BW_512
VPMOVSXBW	XMM, M64	1	2	1*p23+1*p5		1.00	AVX512BW_128
VPMOVSXBW	YMM, M128	2	2	1*p23+1*p5		1.00	AVX512BW_256
VPMOVSXDQ	XMM, K, M64	1	2	1*p23+1*p5	1	1.00	AVX512F_128
VPMOVSXDQ	YMM, K, M128	2	2	1*p23+1*p5	3	1.00	AVX512F_256
VPMOVSXDQ	ZMM, K, M256	2	2	1*p23+1*p5	3	1.00	AVX512F_512
VPMOVSXDQ	ZMM, M256	2	2	1*p23+1*p5		1.00	AVX512F_512
VPMOVSXDQ	XMM, M64	1	2	1*p23+1*p5		1.00	AVX512F_128
VPMOVSXDQ	YMM, M128	2	2	1*p23+1*p5		1.00	AVX512F_256
VPMOVSXWD	XMM, K, M64	1	2	1*p23+1*p5	1	1.00	AVX512F_128
VPMOVSXWD	YMM, K, M128	2	2	1*p23+1*p5	3	1.00	AVX512F_256
VPMOVSXWD	ZMM, K, M256	2	2	1*p23+1*p5	3	1.00	AVX512F_512
VPMOVSXWD	ZMM, M256	2	2	1*p23+1*p5		1.00	AVX512F_512
VPMOVSXWD	XMM, M64	1	2	1*p23+1*p5		1.00	AVX512F_128
VPMOVSXWD	YMM, M128	2	2	1*p23+1*p5		1.00	AVX512F_256
VPMOVSXWQ	XMM, K, M32	1	2	1*p23+1*p5	1	1.00	AVX512F_128
VPMOVSXWQ	YMM, K, M64	2	2	1*p23+1*p5	3	1.00	AVX512F_256
VPMOVSXWQ	ZMM, K, M128	2	2	1*p23+1*p5	3	1.00	AVX512F_512
VPMOVSXWQ	ZMM, M128	2	2	1*p23+1*p5		1.00	AVX512F_512
VPMOVSXWQ	XMM, M32	1	2	1*p23+1*p5		1.00	AVX512F_128
VPMOVSXWQ	YMM, M64	2	2	1*p23+1*p5		1.00	AVX512F_256
VPMOVUSDB	M128, K, ZMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_512
VPMOVUSDB	M32, K, XMM	3	4	1*p237+1*p4+2*p5	6	2.00	AVX512F_128
VPMOVUSDB	M64, K, YMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_256
VPMOVUSDB	XMM, K, XMM	2	2	2*p5	4	2.00	AVX512F_128
VPMOVUSDB	XMM, K, ZMM	2	2	2*p5	6	2.00	AVX512F_512
VPMOVUSDB	XMM, YMM	2	2	2*p5	4	2.00	AVX512F_256
VPMOVUSDW	M128, YMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_256
VPMOVUSDW	M256, ZMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_512
VPMOVUSDW	M64, XMM	3	4	1*p237+1*p4+2*p5	6	2.00	AVX512F_128
VPMOVUSDW	XMM, K, YMM	2	2	2*p5	6	2.00	AVX512F_256
VPMOVUSDW	XMM, YMM	2	2	2*p5	4	2.00	AVX512F_256
VPMOVUSDW	YMM, ZMM	2	2	2*p5	4	2.00	AVX512F_512
VPMOVUSQB	M16, K, XMM	3	4	1*p237+1*p4+2*p5	16	2.00	AVX512F_128
VPMOVUSQB	M32, K, YMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_256
VPMOVUSQB	M64, K, ZMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_512
VPMOVUSQB	XMM, K, XMM	2	2	2*p5	4	2.00	AVX512F_128
VPMOVUSQB	XMM, K, ZMM	2	2	2*p5	6	2.00	AVX512F_512
VPMOVUSQB	XMM, YMM	2	2	2*p5	4	2.00	AVX512F_256
VPMOVUSQD	M128, YMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_256
VPMOVUSQD	M256, ZMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_512
VPMOVUSQD	M64, XMM	3	4	1*p237+1*p4+2*p5	6	2.00	AVX512F_128
VPMOVUSQD	XMM, K, YMM	2	2	2*p5	4	2.00	AVX512F_256
VPMOVUSQD	XMM, YMM	2	2	2*p5	4	2.00	AVX512F_256
VPMOVUSQD	YMM, ZMM	2	2	2*p5	4	2.00	AVX512F_512
VPMOVUSQW	M128, K, ZMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_512
VPMOVUSQW	M32, K, XMM	3	4	1*p237+1*p4+2*p5	6	2.00	AVX512F_128
VPMOVUSQW	M64, K, YMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512F_256
VPMOVUSQW	XMM, K, XMM	2	2	2*p5	4	2.00	AVX512F_128
VPMOVUSQW	XMM, K, ZMM	2	2	2*p5	6	2.00	AVX512F_512
VPMOVUSQW	XMM, YMM	2	2	2*p5	4	2.00	AVX512F_256
VPMOVUSWB	M128, YMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512BW_256
VPMOVUSWB	M256, ZMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512BW_512
VPMOVUSWB	M64, XMM	3	4	1*p237+1*p4+2*p5	6	2.00	AVX512BW_128
VPMOVUSWB	XMM, K, YMM	2	2	2*p5	6	2.00	AVX512BW_256
VPMOVUSWB	XMM, YMM	2	2	2*p5	4	2.00	AVX512BW_256
VPMOVUSWB	YMM, ZMM	2	2	2*p5	4	2.00	AVX512BW_512
VPMOVW2M	K, XMM	1	1	1*p0	3	1.00	AVX512BW_128
VPMOVW2M	K, ZMM	1	1	1*p0	3	1.00	AVX512BW_512
VPMOVWB	M128, YMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512BW_256
VPMOVWB	M256, ZMM	3	4	1*p237+1*p4+2*p5	8	2.00	AVX512BW_512
VPMOVWB	M64, XMM	3	4	1*p237+1*p4+2*p5	6	2.00	AVX512BW_128
VPMOVWB	XMM, K, YMM	2	2	2*p5	6	2.00	AVX512BW_256
VPMOVWB	XMM, YMM	2	2	2*p5	4	2.00	AVX512BW_256
VPMOVWB	YMM, ZMM	2	2	2*p5	4	2.00	AVX512BW_512
VPMOVZXBD	XMM, K, M32	1	2	1*p23+1*p5	1	1.00	AVX512F_128
VPMOVZXBD	YMM, K, M64	2	2	1*p23+1*p5	3	1.00	AVX512F_256
VPMOVZXBD	ZMM, K, M128	2	2	1*p23+1*p5	3	1.00	AVX512F_512
VPMOVZXBD	ZMM, M128	2	2	1*p23+1*p5		1.00	AVX512F_512
VPMOVZXBD	XMM, M32	1	2	1*p23+1*p5		1.00	AVX512F_128
VPMOVZXBD	YMM, M64	2	2	1*p23+1*p5		1.00	AVX512F_256
VPMOVZXBQ	XMM, K, M16	1	2	1*p23+1*p5	1	1.00	AVX512F_128
VPMOVZXBQ	YMM, K, M32	2	2	1*p23+1*p5	3	1.00	AVX512F_256
VPMOVZXBQ	ZMM, K, M64	2	2	1*p23+1*p5	3	1.00	AVX512F_512
VPMOVZXBQ	ZMM, M64	2	2	1*p23+1*p5		1.00	AVX512F_512
VPMOVZXBQ	XMM, M16	1	2	1*p23+1*p5		1.00	AVX512F_128
VPMOVZXBQ	YMM, M32	2	2	1*p23+1*p5		1.00	AVX512F_256
VPMOVZXBW	XMM, K, M64	1	2	1*p23+1*p5	3	1.00	AVX512BW_128
VPMOVZXBW	YMM, K, M128	2	2	1*p23+1*p5	5	1.00	AVX512BW_256
VPMOVZXBW	ZMM, K, M256	2	2	1*p23+1*p5	5	1.00	AVX512BW_512
VPMOVZXBW	ZMM, M256	2	2	1*p23+1*p5		1.00	AVX512BW_512
VPMOVZXBW	XMM, M64	1	2	1*p23+1*p5		1.00	AVX512BW_128
VPMOVZXBW	YMM, M128	2	2	1*p23+1*p5		1.00	AVX512BW_256
VPMOVZXDQ	XMM, K, M64	1	2	1*p23+1*p5	1	1.00	AVX512F_128
VPMOVZXDQ	YMM, K, M128	2	2	1*p23+1*p5	3	1.00	AVX512F_256
VPMOVZXDQ	ZMM, K, M256	2	2	1*p23+1*p5	3	1.00	AVX512F_512
VPMOVZXDQ	ZMM, M256	2	2	1*p23+1*p5		1.00	AVX512F_512
VPMOVZXDQ	XMM, M64	1	2	1*p23+1*p5		1.00	AVX512F_128
VPMOVZXDQ	YMM, M128	2	2	1*p23+1*p5		1.00	AVX512F_256
VPMOVZXWD	XMM, K, M64	1	2	1*p23+1*p5	1	1.00	AVX512F_128
VPMOVZXWD	YMM, K, M128	2	2	1*p23+1*p5	3	1.00	AVX512F_256
VPMOVZXWD	ZMM, K, M256	2	2	1*p23+1*p5	3	1.00	AVX512F_512
VPMOVZXWD	ZMM, M256	2	2	1*p23+1*p5		1.00	AVX512F_512
VPMOVZXWD	XMM, M64	1	2	1*p23+1*p5		1.00	AVX512F_128
VPMOVZXWD	YMM, M128	2	2	1*p23+1*p5		1.00	AVX512F_256
VPMOVZXWQ	XMM, K, M32	1	2	1*p23+1*p5	1	1.00	AVX512F_128
VPMOVZXWQ	YMM, K, M64	2	2	1*p23+1*p5	3	1.00	AVX512F_256
VPMOVZXWQ	ZMM, K, M128	2	2	1*p23+1*p5	3	1.00	AVX512F_512
VPMOVZXWQ	ZMM, M128	2	2	1*p23+1*p5		1.00	AVX512F_512
VPMOVZXWQ	XMM, M32	1	2	1*p23+1*p5		1.00	AVX512F_128
VPMOVZXWQ	YMM, M64	2	2	1*p23+1*p5		1.00	AVX512F_256
VPMULDQ	XMM, K, XMM, M128	1	2	1*p01+1*p23	5	0.54	AVX512F_128
VPMULDQ	XMM, K, XMM, XMM	1	1	1*p01	5	0.50	AVX512F_128
VPMULDQ	YMM, K, YMM, M64_1to4	1	2	1*p01+1*p23	5	0.53	AVX512F_256
VPMULDQ	ZMM, K, ZMM, M512	1	2	1*p0+1*p23	5	1.00	AVX512F_512
VPMULDQ	ZMM, K, ZMM, ZMM	1	1	1*p0	5	1.00	AVX512F_512
VPMULDQ	ZMM, ZMM, M64_1to8	1	2	1*p0+1*p23	5	1.00	AVX512F_512
VPMULDQ	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.53	AVX512F_128
VPMULDQ	XMM, XMM, XMM	1	1	1*p01	5	0.50	AVX512F_128
VPMULDQ	YMM, YMM, M64_1to4	1	2	1*p01+1*p23	5	0.53	AVX512F_256
VPMULDQ	XMM, K, XMM, M128	1	2	1*p01+1*p23	5	0.53	AVX512F_128
VPMULHRSW	XMM, K, XMM, XMM	1	1	1*p01	6	0.50	AVX512BW_128
VPMULHRSW	YMM, K, YMM, YMM	1	1	1*p01	6	0.50	AVX512BW_256
VPMULHRSW	ZMM, K, ZMM, ZMM	1	1	1*p0	6	1.00	AVX512BW_512
VPMULHRSW	ZMM, ZMM, ZMM	1	1	1*p0	5	1.00	AVX512BW_512
VPMULHRSW	XMM, XMM, XMM	1	1	1*p01	5	0.50	AVX512BW_128
VPMULHRSW	YMM, YMM, YMM	1	1	1*p01	5	0.50	AVX512BW_256
VPMULHUW	XMM, K, XMM, XMM	1	1	1*p01	6	0.50	AVX512BW_128
VPMULHUW	YMM, K, YMM, YMM	1	1	1*p01	6	0.50	AVX512BW_256
VPMULHUW	ZMM, K, ZMM, ZMM	1	1	1*p0	6	1.00	AVX512BW_512
VPMULHUW	ZMM, ZMM, ZMM	1	1	1*p0	5	1.00	AVX512BW_512
VPMULHUW	XMM, XMM, XMM	1	1	1*p01	5	0.50	AVX512BW_128
VPMULHUW	YMM, YMM, YMM	1	1	1*p01	5	0.50	AVX512BW_256
VPMULHW	XMM, K, XMM, XMM	1	1	1*p01	6	0.50	AVX512BW_128
VPMULHW	YMM, K, YMM, YMM	1	1	1*p01	6	0.50	AVX512BW_256
VPMULHW	ZMM, K, ZMM, ZMM	1	1	1*p0	6	1.00	AVX512BW_512
VPMULHW	ZMM, ZMM, ZMM	1	1	1*p0	5	1.00	AVX512BW_512
VPMULHW	XMM, XMM, XMM	1	1	1*p01	5	0.50	AVX512BW_128
VPMULHW	YMM, YMM, YMM	1	1	1*p01	5	0.50	AVX512BW_256
VPMULLD	XMM, K, XMM, M32_1to4	3	3	2*p01+1*p23	10	1.00	AVX512F_128
VPMULLD	YMM, K, YMM, M256	3	3	2*p01+1*p23	10	1.02	AVX512F_256
VPMULLD	YMM, K, YMM, YMM	2	2	2*p01	10	1.05	AVX512F_256
VPMULLD	ZMM, K, ZMM, M512	3	3	2*p0+1*p23	10	2.00	AVX512F_512
VPMULLD	ZMM, ZMM, M32_1to16	3	3	2*p0+1*p23	10	2.00	AVX512F_512
VPMULLD	ZMM, ZMM, ZMM	2	2	2*p0	10	2.00	AVX512F_512
VPMULLD	XMM, XMM, M32_1to4	3	3	2*p01+1*p23	10	1.00	AVX512F_128
VPMULLD	YMM, YMM, M256	3	3	2*p01+1*p23	10	1.00	AVX512F_256
VPMULLD	YMM, YMM, YMM	2	2	2*p01	10	1.05	AVX512F_256
VPMULLD	YMM, K, YMM, M256	3	3	2*p01+1*p23	10	1.00	AVX512F_256
VPMULLQ	XMM, K, XMM, M128	4	4	3*p01+1*p23	15	1.50	AVX512DQ_128
VPMULLQ	XMM, K, XMM, XMM	3	3	3*p01	15	1.50	AVX512DQ_128
VPMULLQ	XMM, XMM, M64_1to2	4	4	3*p01+1*p23	15	1.50	AVX512DQ_128
VPMULLQ	YMM, K, YMM, M256	4	4	3*p01+1*p23	15	1.50	AVX512DQ_256
VPMULLQ	YMM, K, YMM, YMM	3	3	3*p01	15	1.50	AVX512DQ_256
VPMULLQ	YMM, YMM, M64_1to4	4	4	3*p01+1*p23	15	1.50	AVX512DQ_256
VPMULLQ	ZMM, K, ZMM, M512	4	4	3*p0+1*p23	15	3.00	AVX512DQ_512
VPMULLQ	ZMM, K, ZMM, ZMM	3	3	3*p0	15	3.00	AVX512DQ_512
VPMULLQ	ZMM, ZMM, M64_1to8	4	4	3*p0+1*p23	15	3.00	AVX512DQ_512
VPMULLQ	YMM, K, YMM, M64_1to4	4	4	3*p01+1*p23	15	1.50	AVX512DQ_256
VPMULLW	XMM, K, XMM, XMM	1	1	1*p01	6	0.50	AVX512BW_128
VPMULLW	YMM, K, YMM, YMM	1	1	1*p01	6	0.50	AVX512BW_256
VPMULLW	ZMM, K, ZMM, ZMM	1	1	1*p0	6	1.00	AVX512BW_512
VPMULLW	ZMM, ZMM, ZMM	1	1	1*p0	5	1.00	AVX512BW_512
VPMULLW	XMM, XMM, XMM	1	1	1*p01	5	0.50	AVX512BW_128
VPMULLW	YMM, YMM, YMM	1	1	1*p01	5	0.50	AVX512BW_256
VPMULTISHIFTQB	XMM, K, XMM, M64_1to2	2	2	1*p23+1*p5	5	1.00	AVX512_VBMI_128
VPMULTISHIFTQB	XMM, XMM, M128	2	2	1*p23+1*p5	3	1.00	AVX512_VBMI_128
VPMULTISHIFTQB	XMM, XMM, XMM	1	1	1*p5	3	1.00	AVX512_VBMI_128
VPMULTISHIFTQB	YMM, K, YMM, M64_1to4	2	2	1*p23+1*p5	5	1.00	AVX512_VBMI_256
VPMULTISHIFTQB	YMM, YMM, M256	2	2	1*p23+1*p5	3	1.00	AVX512_VBMI_256
VPMULTISHIFTQB	YMM, YMM, YMM	1	1	1*p5	3	1.00	AVX512_VBMI_256
VPMULTISHIFTQB	ZMM, K, ZMM, M64_1to8	2	2	1*p23+1*p5	5	1.00	AVX512_VBMI_512
VPMULTISHIFTQB	ZMM, ZMM, M512	2	2	1*p23+1*p5	3	1.00	AVX512_VBMI_512
VPMULTISHIFTQB	ZMM, ZMM, ZMM	1	1	1*p5	3	1.00	AVX512_VBMI_512
VPMULTISHIFTQB	YMM, K, YMM, M256	2	2	1*p23+1*p5	5	1.00	AVX512_VBMI_256
VPMULTISHIFTQB	YMM, K, YMM, YMM	1	1	1*p5	5	1.00	AVX512_VBMI_256
VPMULUDQ	XMM, K, XMM, M128	1	2	1*p01+1*p23	5	0.54	AVX512F_128
VPMULUDQ	XMM, K, XMM, XMM	1	1	1*p01	5	0.50	AVX512F_128
VPMULUDQ	YMM, K, YMM, M64_1to4	1	2	1*p01+1*p23	5	0.54	AVX512F_256
VPMULUDQ	ZMM, K, ZMM, M512	1	2	1*p0+1*p23	5	1.00	AVX512F_512
VPMULUDQ	ZMM, K, ZMM, ZMM	1	1	1*p0	5	1.00	AVX512F_512
VPMULUDQ	ZMM, ZMM, M64_1to8	1	2	1*p0+1*p23	5	1.00	AVX512F_512
VPMULUDQ	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.54	AVX512F_128
VPMULUDQ	XMM, XMM, XMM	1	1	1*p01	5	0.50	AVX512F_128
VPMULUDQ	YMM, YMM, M64_1to4	1	2	1*p01+1*p23	5	0.53	AVX512F_256
VPMULUDQ	XMM, K, XMM, M128	1	2	1*p01+1*p23	5	0.53	AVX512F_128
VPMULUDQ	YMM, K, YMM, M64_1to4	1	2	1*p01+1*p23	5	0.53	AVX512F_256
VPORD	XMM, K, XMM, M32_1to4	1	2	1*p015+1*p23	1	0.50	AVX512F_128
VPORD	XMM, XMM, M128	1	2	1*p015+1*p23	1	0.50	AVX512F_128
VPORD	XMM, XMM, XMM	1	1	1*p015	1	0.38	AVX512F_128
VPORD	YMM, K, YMM, M32_1to8	1	2	1*p015+1*p23	1	0.50	AVX512F_256
VPORD	YMM, YMM, M256	1	2	1*p015+1*p23	1	0.50	AVX512F_256
VPORD	YMM, YMM, YMM	1	1	1*p015	1	0.38	AVX512F_256
VPORD	ZMM, K, ZMM, M512	1	2	1*p05+1*p23	1	0.50	AVX512F_512
VPORD	ZMM, ZMM, M32_1to16	1	2	1*p05+1*p23	1	0.50	AVX512F_512
VPORD	ZMM, ZMM, ZMM	1	1	1*p05	1	0.50	AVX512F_512
VPORD	YMM, K, YMM, M256	1	2	1*p015+1*p23	1	0.50	AVX512F_256
VPORD	YMM, K, YMM, YMM	1	1	1*p015	1	0.38	AVX512F_256
VPORQ	XMM, K, XMM, M128	1	2	1*p015+1*p23	1	0.50	AVX512F_128
VPORQ	XMM, K, XMM, XMM	1	1	1*p015	1	0.38	AVX512F_128
VPORQ	XMM, XMM, M64_1to2	1	2	1*p015+1*p23	1	0.50	AVX512F_128
VPORQ	YMM, K, YMM, M256	1	2	1*p015+1*p23	1	0.50	AVX512F_256
VPORQ	YMM, K, YMM, YMM	1	1	1*p015	1	0.37	AVX512F_256
VPORQ	YMM, YMM, M64_1to4	1	2	1*p015+1*p23	1	0.50	AVX512F_256
VPORQ	ZMM, K, ZMM, M512	1	2	1*p05+1*p23	1	0.50	AVX512F_512
VPORQ	ZMM, K, ZMM, ZMM	1	1	1*p05	1	0.50	AVX512F_512
VPORQ	ZMM, ZMM, M64_1to8	1	2	1*p05+1*p23	1	0.50	AVX512F_512
VPORQ	YMM, K, YMM, M64_1to4	1	2	1*p015+1*p23	1	0.50	AVX512F_256
VPROLD	XMM, K, M32_1to4, I8	2	2	1*p01+1*p23	1	1.00	AVX512F_128
VPROLD	XMM, M128, I8	2	2	1*p01+1*p23		1.00	AVX512F_128
VPROLD	XMM, XMM, I8	1	1	1*p01	1	0.50	AVX512F_128
VPROLD	YMM, K, M32_1to8, I8	2	2	1*p01+1*p23	1	1.00	AVX512F_256
VPROLD	YMM, M256, I8	2	2	1*p01+1*p23		1.00	AVX512F_256
VPROLD	YMM, YMM, I8	1	1	1*p01	1	0.50	AVX512F_256
VPROLD	ZMM, K, M512, I8	2	2	1*p0+1*p23	1	1.00	AVX512F_512
VPROLD	ZMM, M32_1to16, I8	2	2	1*p0+1*p23		1.00	AVX512F_512
VPROLD	ZMM, ZMM, I8	1	1	1*p0	1	1.00	AVX512F_512
VPROLD	YMM, K, M256, I8	2	2	1*p01+1*p23	1	1.00	AVX512F_256
VPROLD	YMM, K, YMM, I8	1	1	1*p01	1	0.50	AVX512F_256
VPROLQ	XMM, K, M128, I8	2	2	1*p01+1*p23	1	1.00	AVX512F_128
VPROLQ	XMM, K, XMM, I8	1	1	1*p01	1	0.50	AVX512F_128
VPROLQ	XMM, M64_1to2, I8	2	2	1*p01+1*p23		1.00	AVX512F_128
VPROLQ	YMM, K, M256, I8	2	2	1*p01+1*p23	1	1.00	AVX512F_256
